//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agreSSIVE 4nessType
// pest control
4400 - 500 5327 5328 5329 5 1 60 15 MELEE -1 -1 AGRESSIVE 4
//Spider - 24
4401 - 220 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE 4
//Scorpion - 59
4402 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Scorpion - 37
4403 - 370 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Minotaur - 12
4404 - 100 -1 -1 -1 6 1 60 24 MELEE -1 -1 PASSIVE 4
//Minotaur - 27
4406 - 220 -1 -1 -1 6 1 60 24 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4407 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 13
4408 - 120 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 11
4409 - 67 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 16
4410 - 170 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 25
4411 - 170 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 16
4412 - 170 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Rat - 1
4415 - 20 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Gorak - 145
4418 - 1120 -1 -1 -1 5 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Stag - 15
4440 - 190 -1 -1 -1 4 1 60 27 MELEE -1 -1 PASSIVE 4
//Tree spirit - 14
4470 - 250 -1 -1 -1 6 1 60 23 MELEE -1 -1 AGRESSIVE 4
//Goblin - 5
4479 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4480 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4481 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4482 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4483 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4484 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4485 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4486 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4487 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4488 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4489 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4490 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4491 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4492 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 5
4499 - 64 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Bandos avatar - 125
4540 - 940 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Jake - 37
4546 - 500 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Wilson - 37
4548 - 500 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Fortress guard - 20
4603 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Fortress guard - 20
4604 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Fortress guard - 20
4605 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Fortress guard - 20
4606 - 220 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Dark wizard - 7
4658 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Dark wizard - 7
4659 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Dark wizard - 20
4660 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE 4
//Baby blue dragon - 48
4665 - 510 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Baby blue dragon - 48
4666 - 510 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Baby red dragon - 48
4667 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Baby red dragon - 48
4668 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Red dragon - 152
4669 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE 4
//Red dragon - 152
4670 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE 4
//Red dragon - 152
4671 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE 4
//Red dragon - 152
4672 - 1400 12252 12251 12250 5 1 60 144 SPECIAL2 -1 -1 AGRESSIVE 4
//Black dragon - 227
4673 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE 4
//Black dragon - 227
4674 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE 4
//Black dragon - 227
4675 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE 4
//Black dragon - 227
4676 - 1900 12252 12251 12250 5 1 60 214 SPECIAL2 -1 -1 AGRESSIVE 4
//Green dragon - 79
4677 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE 4
//Green dragon - 79
4678 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE 4
//Green dragon - 79
4679 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE 4
//Green dragon - 79
4680 - 750 12252 12251 12250 5 1 60 85 SPECIAL2 -1 -1 AGRESSIVE 4
//Blue dragon - 111
4681 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE 4
//Blue dragon - 111
4682 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE 4
//Blue dragon - 111
4683 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE 4
//Blue dragon - 111
4684 - 1050 12252 12251 12250 5 1 60 110 SPECIAL2 -1 -1 AGRESSIVE 4
//Ice giant - 53
4685 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Ice giant - 53
4686 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Ice giant - 53
4687 - 700 -1 -1 -1 6 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Moss giant - 42
4688 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Hill Giant - 28
4689 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE 4
//Hill Giant - 28
4690 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE 4
//Hill Giant - 28
4691 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE 4
//Hill Giant - 28
4692 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE 4
//Hill Giant - 28
4693 - 350 -1 -1 -1 7 1 60 48 MELEE -1 -1 AGRESSIVE 4
//Lesser demon - 82
4694 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE 4
//Lesser demon - 82
4695 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE 4
//Lesser demon - 82
4696 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE 4
//Lesser demon - 82
4697 - 790 64 65 67 5 1 60 85 MELEE -1 -1 AGRESSIVE 4
//Greater demon - 92
4698 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE 4
//Greater demon - 92
4699 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE 4
//Greater demon - 92
4700 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE 4
//Greater demon - 92
4701 - 870 64 65 67 5 1 60 97 MELEE -1 -1 AGRESSIVE 4
//Black demon - 172
4702 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE 4
//Black demon - 172
4703 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE 4
//Black demon - 172
4704 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE 4
//Black demon - 172
4705 - 1570 64 65 67 5 1 60 167 MELEE -1 -1 AGRESSIVE 4
//Moss giant - 48
4706 - 850 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Vampyre juvenile - 45
4774 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Vampyre juvenile - 45
4775 - 600 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Vanstrom Klause - 169
4793 - 1550 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4805 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4806 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4807 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4808 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrelady - 194
4810 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrelady - 194
4811 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrelady - 194
4812 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4813 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4814 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4815 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4816 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4817 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4818 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4819 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4820 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrelady - 194
4821 - 1610 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrelord - 194
4822 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrelord - 194
4823 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrelord - 194
4824 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4825 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4826 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4827 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4828 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4829 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4830 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4831 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4832 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4833 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4834 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4835 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4836 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4837 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4838 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4839 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4840 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4841 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4842 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 130
4843 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 140
4844 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrelord - 194
4845 - 1600 -1 -1 -1 5 1 60 264 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4847 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4848 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4849 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4850 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 110
4851 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Vyrewatch - 120
4852 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Slug Prince - 62
4890 - 710 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Giant Lobster - 45
4893 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Earth elemental - 35
4910 - 350 -1 -1 -1 7 1 60 49 MELEE -1 -1 AGRESSIVE 4
//Giant crypt rat - 76
4920 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Giant crypt rat - 76
4921 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 3
4922 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 3
4923 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 3
4924 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 6
4926 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 6
4927 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Dungeon rat - 12
4928 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Dungeon rat - 12
4929 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Goat - 23
4930 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE 4
//Goat - 23
4931 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE 4
//Billy Goat - 33
4932 - 280 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE 4
//Goat - 23
4933 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE 4
//Goat - 23
4934 - 210 -1 -1 -1 4 1 60 47 MELEE -1 -1 PASSIVE 4
//Billy Goat - 33
4935 - 280 -1 -1 -1 4 1 60 63 MELEE -1 -1 PASSIVE 4
//Dungeon rat - 12
4936 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Dungeon rat - 12
4937 - 120 -1 -1 -1 5 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 3
4942 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 3
4943 - 50 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 26
4944 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Giant rat - 26
4945 - 260 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Baby Roc - 75
4971 - 470 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE 4
//Giant Roc - 172
4972 - 2000 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE 4
//Mercenary - 45
4989 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Mercenary - 45
4990 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Mercenary - 45
4991 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Mercenary - 45
4992 - 600 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Kebbit - 13
5137 - 400 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Double agent - 65
5144 - 810 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Double agent - 108
5145 - 1200 -1 -1 -1 5 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ram - 2
5168 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Ram - 2
5169 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Ram - 2
5170 - 40 -1 -1 -1 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Ogre shaman - 113
5176 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Ogre shaman - 113
5181 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Ogre shaman - 113
5184 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Ogre shaman - 113
5187 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Nial Swiftfling - 156
5188 - 1400 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE 4
//Ogre shaman - 113
5190 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Ogre shaman - 113
5193 - 10 -1 -1 -1 4 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Penance Ranger - 21
5229 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE 4
//Penance Ranger - 72
5237 - 0 -1 -1 -1 4 1 60 0 RANGE -1 -1 AGRESSIVE 4
//Penance Queen - 209
5247 - 2500 -1 -1 -1 4 1 60 130 MELEE -1 -1 AGRESSIVE 4
//Queen spawn - 63
5248 - 450 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE 4
//Scarab mage - 93
5250 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE 4
//Scarab mage - 66
5254 - 500 -1 -1 -1 4 1 60 170 MAGE -1 -1 AGRESSIVE 4
//Zombie - 13
5293 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5294 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5295 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5296 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5297 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5298 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5299 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5300 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5301 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5302 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5303 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5304 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5305 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5306 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 13
5307 - 220 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 18
5308 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 18
5309 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 18
5310 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 18
5311 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 18
5312 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 18
5313 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5314 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5315 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5316 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5317 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5318 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5319 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5320 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5321 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5322 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5323 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5324 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5325 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5326 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 24
5327 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 25
5328 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 25
5329 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 25
5330 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 25
5331 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5342 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5343 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5344 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5345 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5346 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5347 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5348 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5349 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5350 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5351 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 19
5352 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Undead one - 68
5353 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Undead one - 68
5355 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Undead one - 68
5356 - 470 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Undead one - 73
5357 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Undead one - 73
5358 - 600 -1 -1 -1 1 1 60 77 MELEE -1 -1 AGRESSIVE 4
//Waterfiend - 115
5361 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE 4
//Brutal green dragon - 227
5362 - 1750 12252 12251 12250 5 1 60 182 SPECIAL2 -1 -1 AGRESSIVE 4
//Mithril dragon - 304
5363 - 2000 -1 -1 -1 5 1 215 0 MELEE -1 -1 AGRESSIVE 4
//Confused barbarian - 132
5364 - 1240 -1 -1 -1 4 1 60 210 MELEE -1 -1 PASSIVE 4
//Ghost - 77
5369 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 77
5370 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Ghost - 77
5371 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Zombie - 30
5375 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 30
5376 - 400 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 44
5377 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 44
5378 - 680 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 53
5379 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 53
5380 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 40
5393 - 560 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Zombie - 85
5404 - 920 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE 4
//Possessed pickaxe - 50
